name,sku,ean,detail,images,price,categories
"IR829-PWR125W-ACPWRSPLY AC/DC for IR829",IR829-PWR125W-AC,882658906497,"IR829-PWR125W-ACPWRSPLY AC/DC for IR829",,£54.58 ,"Senetic|Cisco|Cisco Routers|800 Series|Cisco 800 Series"
"ANT-3-4G2G1-O3 in 1 outdoor antenna- 4G/LTE-2, GPS-1",ANT-3-4G2G1-O,882658827037,"ANT-3-4G2G1-O3 in 1 outdoor antenna- 4G/LTE-2, GPS-1",,£192.98 ,"Senetic|Cisco|Cisco Routers|800 Series|Cisco 800 Series"
"ACS-810-DM=810 Din Rail Mounting Kit",ACS-810-DM=,4053162392588,"ACS-810-DM=810 Din Rail Mounting Kit",,£24.56 ,"Senetic|Cisco|Cisco Routers|800 Series|Cisco 800 Series"
"ACS-810-FWM810 Floor/Wall Mounting Kit",ACS-810-FWM,,"ACS-810-FWM810 Floor/Wall Mounting Kit",,£11.69 ,"Senetic|Cisco|Cisco Routers|800 Series|Cisco 800 Series"
"ACS-810-FWM=810 Floor/Wall Mounting Kit",ACS-810-FWM=,0882658456497,"ACS-810-FWM=810 Floor/Wall Mounting Kit",,£13.65 ,"Senetic|Cisco|Cisco Routers|800 Series|Cisco 800 Series"
"PWR-20W-AC=819 20 Watt AC Power Supply",PWR-20W-AC=,8826584565108,"PWR-20W-AC=819 20 Watt AC Power Supply",,£44.84 ,"Senetic|Cisco|Cisco Routers|800 Series|Cisco 800 Series"
"ANT-2-4G2-O=2 in 1 outdoor antenna- 4G/LTE-2",ANT-2-4G2-O=,0882658977619,"ANT-2-4G2-O=2 in 1 outdoor antenna- 4G/LTE-2",,£153.99 ,"Senetic|Cisco|Cisco Routers|800 Series|Cisco 800 Series"
"ACS-810-RFWM810 Flat Floor/Wall Mounting Kit",ACS-810-RFWM,,"ACS-810-RFWM810 Flat Floor/Wall Mounting Kit",,£11.69 ,"Senetic|Cisco|Cisco Routers|800 Series|Cisco 800 Series"
"ACS-810-DM810 Din Rail Mounting Kit",ACS-810-DM,,"ACS-810-DM810 Din Rail Mounting Kit",,£21.45 ,"Senetic|Cisco|Cisco Routers|800 Series|Cisco 800 Series"
"ANT-5-4G2WL2G1-O5 in 1 outdoor antenna- 4G/LTE-2, WLAN-2, GPS-1",ANT-5-4G2WL2G1-O,,"ANT-5-4G2WL2G1-O5 in 1 outdoor antenna- 4G/LTE-2, WLAN-2, GPS-1",,£270.96 ,"Senetic|Cisco|Cisco Routers|800 Series|Cisco 800 Series"
"ANT-2-4G2-O2 in 1 outdoor antenna- 4G/LTE-2",ANT-2-4G2-O,,"ANT-2-4G2-O2 in 1 outdoor antenna- 4G/LTE-2",,£153.99 ,"Senetic|Cisco|Cisco Routers|800 Series|Cisco 800 Series"
"C819HG-LTE-MNA-K9C819 Hardened 4G LTE M2M GW for Multi Carrier North America",C819HG-LTE-MNA-K9,0882658929434,"C819HG-LTE-MNA-K9C819 Hardened 4G LTE M2M GW for Multi Carrier North America",,£896.69 ,"Senetic|Cisco|Cisco Routers|800 Series|Cisco 800 Series"
"CAB-SS-X21MT=X.21 Cable, DTE Male to Smart Serial, 10 Feet",CAB-SS-X21MT=,5051749119763,"CAB-SS-X21MT=X.21 Cable, DTE Male to Smart Serial, 10 Feet",https://www.senetic.co.uk/i/norm/high/9147-1328.jpg,£38.99 ,"Senetic|Cisco|Cisco IP Phones|Cables for WIC"
"CAB-SS-V35FC=V.35 Cable, DCE Female to Smart Serial, 10 Feet",CAB-SS-V35FC=,746320090009,"            <table class=""product_specs"">
<tr><td colspan=""2"" style=""text-align: center;background:#dddddd;"">
                                            <b>Features</b>
                                    </td></tr>
<tr style=""background: #eeeeee"">
<td style=""width: 300px;"">Cable length
                                             <img src=""https://www.senetic.co.uk/gfx/help_new.png"" alt=""How long the cable is."" title=""How long the cable is."" style=""vertical-align:middle;"">
</td>
<td>
                                                                                                        3
                                                                     m
                                                                                                                        </td>
            </tr>
<tr><td colspan=""2"" style=""text-align: center;background:#dddddd;"">
                                            <b>Other features</b>
                                    </td></tr>
<tr style=""background: #ffffff"">
<td style=""width: 300px;"">Connector(s)
                                    </td>
<td>
                                                                                                        1x 34 pin M/34 (V.35)
                                                                     
                                                                                                                        </td>
            </tr>
</table>
<div class=""clearer""></div>
    <br>",https://www.senetic.co.uk/i/norm/high/698817-3637.jpg|https://www.senetic.co.uk//i/gallery/698817-3637.jpg,£38.99 ,"Senetic|Cisco|Cisco IP Phones|Cables for WIC"
"CAB-SS-V35MT=V.35 Cable, DTE Male to Smart Serial, 10 Feet",CAB-SS-V35MT=,746320090030,"            <table class=""product_specs"">
<tr><td colspan=""2"" style=""text-align: center;background:#dddddd;"">
                                            <b>Features</b>
                                    </td></tr>
<tr style=""background: #eeeeee"">
<td style=""width: 300px;"">Cable length
                                             <img src=""https://www.senetic.co.uk/gfx/help_new.png"" alt=""How long the cable is."" title=""How long the cable is."" style=""vertical-align:middle;"">
</td>
<td>
                                                                                                        3
                                                                     m
                                                                                                                        </td>
            </tr>
<tr><td colspan=""2"" style=""text-align: center;background:#dddddd;"">
                                            <b>Technical details</b>
                                    </td></tr>
<tr style=""background: #ffffff"">
<td style=""width: 300px;"">Cable colour
                                             <img src=""https://www.senetic.co.uk/gfx/help_new.png"" alt=""Colour of the cable e.g. white, gray."" title=""Colour of the cable e.g. white, gray."" style=""vertical-align:middle;"">
</td>
<td>
                                                                                                        Blue
                                                                     
                                                                                                                        </td>
            </tr>
<tr><td colspan=""2"" style=""text-align: center;background:#dddddd;"">
                                            <b>Other features</b>
                                    </td></tr>
<tr style=""background: #eeeeee"">
<td style=""width: 300px;"">Connector(s)
                                    </td>
<td>
                                                                                                        1x 34 pin M/34 (V.35) - male
                                                                     
                                                                                                                        </td>
            </tr>
</table>
<div class=""clearer""></div>
    <br>",https://www.senetic.co.uk/i/norm/high/698833-3700.jpg|https://www.senetic.co.uk//i/gallery/698833-3700.jpg,£38.99 ,"Senetic|Cisco|Cisco IP Phones|Cables for WIC"
"CAB-SS-V35MTV.35 Cable, DTE Male to Smart Serial, 10 Feet",CAB-SS-V35MT,4054318027170,"            <table class=""product_specs"">
<tr><td colspan=""2"" style=""text-align: center;background:#dddddd;"">
                                            <b>Features</b>
                                    </td></tr>
<tr style=""background: #eeeeee"">
<td style=""width: 300px;"">Cable length
                                             <img src=""https://www.senetic.co.uk/gfx/help_new.png"" alt=""How long the cable is."" title=""How long the cable is."" style=""vertical-align:middle;"">
</td>
<td>
                                                                                                        3
                                                                     m
                                                                                                                        </td>
            </tr>
<tr><td colspan=""2"" style=""text-align: center;background:#dddddd;"">
                                            <b>Technical details</b>
                                    </td></tr>
<tr style=""background: #ffffff"">
<td style=""width: 300px;"">Cable colour
                                             <img src=""https://www.senetic.co.uk/gfx/help_new.png"" alt=""Colour of the cable e.g. white, gray."" title=""Colour of the cable e.g. white, gray."" style=""vertical-align:middle;"">
</td>
<td>
                                                                                                        Blue
                                                                     
                                                                                                                        </td>
            </tr>
<tr><td colspan=""2"" style=""text-align: center;background:#dddddd;"">
                                            <b>Other features</b>
                                    </td></tr>
<tr style=""background: #eeeeee"">
<td style=""width: 300px;"">Connector(s)
                                    </td>
<td>
                                                                                                        1x 34 pin M/34 (V.35) - male
                                                                     
                                                                                                                        </td>
            </tr>
</table>
<div class=""clearer""></div>
    <br>",https://www.senetic.co.uk/i/norm/high/698833-3700.jpg|https://www.senetic.co.uk//i/gallery/698833-3700.jpg,£38.99 ,"Senetic|Cisco|Cisco IP Phones|Cables for WIC"
"CAB-SS-530MT=RS-530 Cable, DTE Male to Smart Serial, 10 Feet",CAB-SS-530MT=,4054318027132,"CAB-SS-530MT=RS-530 Cable, DTE Male to Smart Serial, 10 Feet",https://www.senetic.co.uk/i/norm/high/9152-3581.jpg,£38.99 ,"Senetic|Cisco|Cisco IP Phones|Cables for WIC"
"CAB-SS-232FC=RS-232 Cable, DCE Female to Smart Serial, 10 Feet",CAB-SS-232FC=,0746320089928,"CAB-SS-232FC=RS-232 Cable, DCE Female to Smart Serial, 10 Feet",https://www.senetic.co.uk/i/norm/high/9146-4346.jpg,£38.99 ,"Senetic|Cisco|Cisco IP Phones|Cables for WIC"
"CAB-SS-X21FC=X.21 Cable, DCE Female to Smart Serial, 10 Feet",CAB-SS-X21FC=,0746320090047,"CAB-SS-X21FC=X.21 Cable, DCE Female to Smart Serial, 10 Feet",https://www.senetic.co.uk/i/norm/high/9148.jpg,£38.99 ,"Senetic|Cisco|Cisco IP Phones|Cables for WIC"
"CAB-SS-232MT=RS-232 Cable, DTE Male to Smart Serial, 10 Feet",CAB-SS-232MT=,4053162282919,"            <table class=""product_specs"">
<tr><td colspan=""2"" style=""text-align: center;background:#dddddd;"">
                                            <b>Technical details</b>
                                    </td></tr>
<tr style=""background: #eeeeee"">
<td style=""width: 300px;"">Cable length
                                             <img src=""https://www.senetic.co.uk/gfx/help_new.png"" alt=""How long the cable is."" title=""How long the cable is."" style=""vertical-align:middle;"">
</td>
<td>
                                                                                                        3
                                                                     m
                                                                                                                        </td>
            </tr>
<tr style=""background: #ffffff"">
<td style=""width: 300px;"">Connector 1
                                             <img src=""https://www.senetic.co.uk/gfx/help_new.png"" alt=""This is the first connector in the device."" title=""This is the first connector in the device."" style=""vertical-align:middle;"">
</td>
<td>
                                                                                                        Smart Serial
                                                                     
                                                                                                                        </td>
            </tr>
<tr style=""background: #eeeeee"">
<td style=""width: 300px;"">Connector 2
                                             <img src=""https://www.senetic.co.uk/gfx/help_new.png"" alt=""This is the second connector in the device."" title=""This is the second connector in the device."" style=""vertical-align:middle;"">
</td>
<td>
                                                                                                        RS-232 DTE
                                                                     
                                                                                                                        </td>
            </tr>
<tr style=""background: #ffffff"">
<td style=""width: 300px;"">Colour of product
                                             <img src=""https://www.senetic.co.uk/gfx/help_new.png"" alt=""The colour e.g. red, blue, green, black, white."" title=""The colour e.g. red, blue, green, black, white."" style=""vertical-align:middle;"">
</td>
<td>
                                                                                                        Blue
                                                                     
                                                                                                                        </td>
            </tr>
<tr style=""background: #eeeeee"">
<td style=""width: 300px;"">Compatible products
                                             <img src=""https://www.senetic.co.uk/gfx/help_new.png"" alt=""Other products that can be used with this product."" title=""Other products that can be used with this product."" style=""vertical-align:middle;"">
</td>
<td>
                                                                                                        Cisco 1800/ 1900/ 2800/ 2900/ 3800/ 3900 Series
                                                                     
                                                                                                                        </td>
            </tr>
</table>
<div class=""clearer""></div>
    <br>",https://www.senetic.co.uk/i/norm/high/14391870_3059069482.jpg|https://www.senetic.co.uk//i/gallery/14391870_3059069482.jpg,£38.99 ,"Senetic|Cisco|Cisco IP Phones|Cables for WIC"
"CAB-SS-V35FCV.35 Cable, DCE Female to Smart Serial, 10 Feet",CAB-SS-V35FC,,"            <table class=""product_specs"">
<tr><td colspan=""2"" style=""text-align: center;background:#dddddd;"">
                                            <b>Features</b>
                                    </td></tr>
<tr style=""background: #eeeeee"">
<td style=""width: 300px;"">Cable length
                                             <img src=""https://www.senetic.co.uk/gfx/help_new.png"" alt=""How long the cable is."" title=""How long the cable is."" style=""vertical-align:middle;"">
</td>
<td>
                                                                                                        3
                                                                     m
                                                                                                                        </td>
            </tr>
<tr><td colspan=""2"" style=""text-align: center;background:#dddddd;"">
                                            <b>Other features</b>
                                    </td></tr>
<tr style=""background: #ffffff"">
<td style=""width: 300px;"">Connector(s)
                                    </td>
<td>
                                                                                                        1x 34 pin M/34 (V.35)
                                                                     
                                                                                                                        </td>
            </tr>
</table>
<div class=""clearer""></div>
    <br>",https://www.senetic.co.uk/i/norm/high/698817-3637.jpg|https://www.senetic.co.uk//i/gallery/698817-3637.jpg,£38.99 ,"Senetic|Cisco|Cisco IP Phones|Cables for WIC"
"CAB-SS-232MTRS-232 Cable, DTE Male to Smart Serial, 10 Feet",CAB-SS-232MT,,"            <table class=""product_specs"">
<tr><td colspan=""2"" style=""text-align: center;background:#dddddd;"">
                                            <b>Technical details</b>
                                    </td></tr>
<tr style=""background: #eeeeee"">
<td style=""width: 300px;"">Cable length
                                             <img src=""https://www.senetic.co.uk/gfx/help_new.png"" alt=""How long the cable is."" title=""How long the cable is."" style=""vertical-align:middle;"">
</td>
<td>
                                                                                                        3
                                                                     m
                                                                                                                        </td>
            </tr>
<tr style=""background: #ffffff"">
<td style=""width: 300px;"">Connector 1
                                             <img src=""https://www.senetic.co.uk/gfx/help_new.png"" alt=""This is the first connector in the device."" title=""This is the first connector in the device."" style=""vertical-align:middle;"">
</td>
<td>
                                                                                                        Smart Serial
                                                                     
                                                                                                                        </td>
            </tr>
<tr style=""background: #eeeeee"">
<td style=""width: 300px;"">Connector 2
                                             <img src=""https://www.senetic.co.uk/gfx/help_new.png"" alt=""This is the second connector in the device."" title=""This is the second connector in the device."" style=""vertical-align:middle;"">
</td>
<td>
                                                                                                        RS-232 DTE
                                                                     
                                                                                                                        </td>
            </tr>
<tr style=""background: #ffffff"">
<td style=""width: 300px;"">Colour of product
                                             <img src=""https://www.senetic.co.uk/gfx/help_new.png"" alt=""The colour e.g. red, blue, green, black, white."" title=""The colour e.g. red, blue, green, black, white."" style=""vertical-align:middle;"">
</td>
<td>
                                                                                                        Blue
                                                                     
                                                                                                                        </td>
            </tr>
<tr style=""background: #eeeeee"">
<td style=""width: 300px;"">Compatible products
                                             <img src=""https://www.senetic.co.uk/gfx/help_new.png"" alt=""Other products that can be used with this product."" title=""Other products that can be used with this product."" style=""vertical-align:middle;"">
</td>
<td>
                                                                                                        Cisco 1800/ 1900/ 2800/ 2900/ 3800/ 3900 Series
                                                                     
                                                                                                                        </td>
            </tr>
</table>
<div class=""clearer""></div>
    <br>",https://www.senetic.co.uk/i/norm/high/14391870_3059069482.jpg|https://www.senetic.co.uk//i/gallery/14391870_3059069482.jpg,£38.99 ,"Senetic|Cisco|Cisco IP Phones|Cables for WIC"
"CAB-SS-X21MTX.21 Cable, DTE Male to Smart Serial, 10 Feet",CAB-SS-X21MT,0846568000836,"CAB-SS-X21MTX.21 Cable, DTE Male to Smart Serial, 10 Feet",,£38.99 ,"Senetic|Cisco|Cisco IP Phones|Cables for WIC"
"CAB-SS-X21FCX.21 Cable, DCE Female to Smart Serial, 10 Feet",CAB-SS-X21FC,,"CAB-SS-X21FCX.21 Cable, DCE Female to Smart Serial, 10 Feet",,£38.99 ,"Senetic|Cisco|Cisco IP Phones|Cables for WIC"
"CAB-SS-449MTRS-449 Cable, DTE Male to Smart Serial, 10 Feet",CAB-SS-449MT,,"CAB-SS-449MTRS-449 Cable, DTE Male to Smart Serial, 10 Feet",,£38.99 ,"Senetic|Cisco|Cisco IP Phones|Cables for WIC"
"CAB-SS-232FCRS-232 Cable, DCE Female to Smart Serial, 10 Feet",CAB-SS-232FC,,"CAB-SS-232FCRS-232 Cable, DCE Female to Smart Serial, 10 Feet",,£38.99 ,"Senetic|Cisco|Cisco IP Phones|Cables for WIC"
"CAB-SS-530AMTRS-530A Cable, DTE Male to Smart Serial, 10 Feet",CAB-SS-530AMT,,"CAB-SS-530AMTRS-530A Cable, DTE Male to Smart Serial, 10 Feet",,£38.99 ,"Senetic|Cisco|Cisco IP Phones|Cables for WIC"
"CAB-SS-530MTRS-530 Cable, DTE Male to Smart Serial, 10 Feet",CAB-SS-530MT,,"CAB-SS-530MTRS-530 Cable, DTE Male to Smart Serial, 10 Feet",,£38.99 ,"Senetic|Cisco|Cisco IP Phones|Cables for WIC"
"CAB-SS-449FCRS-449 Cable, DCE Female to Smart Serial, 10 Feet",CAB-SS-449FC,,"CAB-SS-449FCRS-449 Cable, DCE Female to Smart Serial, 10 Feet",,£38.99 ,"Senetic|Cisco|Cisco IP Phones|Cables for WIC"
"CAB-SS-449FC=RS-449 Cable, DCE Female to Smart Serial, 10 Feet",CAB-SS-449FC=,0746320089942,"CAB-SS-449FC=RS-449 Cable, DCE Female to Smart Serial, 10 Feet",https://www.senetic.co.uk/i/norm/high/9151-9361.jpg,£38.99 ,"Senetic|Cisco|Cisco IP Phones|Cables for WIC"
"CAB-SS-530AMT=RS-530A Cable, DTE Male to Smart Serial, 10 Feet",CAB-SS-530AMT=,0746320089973,"CAB-SS-530AMT=RS-530A Cable, DTE Male to Smart Serial, 10 Feet",https://www.senetic.co.uk/i/norm/high/9153-4813.jpg,£38.99 ,"Senetic|Cisco|Cisco IP Phones|Cables for WIC"
"CAB-SS-530FCRS-530 Cable, DCE Female to Smart Serial, 10 Feet",CAB-SS-530FC,,"CAB-SS-530FCRS-530 Cable, DCE Female to Smart Serial, 10 Feet",,£38.99 ,"Senetic|Cisco|Cisco IP Phones|Cables for WIC"
"CAB-SS-530AFCRS-530A Cable, DCE Female to Smart Serial, 10 Feet",CAB-SS-530AFC,,"CAB-SS-530AFCRS-530A Cable, DCE Female to Smart Serial, 10 Feet",,£38.99 ,"Senetic|Cisco|Cisco IP Phones|Cables for WIC"
"CAB-L400-10-RRA-RP-TNC (m) to RP-TNC (f), LMR-400-DB, 10 ft",CAB-L400-10-R,,"CAB-L400-10-RRA-RP-TNC (m) to RP-TNC (f), LMR-400-DB, 10 ft",,£48.73 ,"Senetic|Cisco|Cisco Routers|800 Series|Cisco 800 Series Cables"
"CAB-L400-10-R=RA-RP-TNC (m) to RP-TNC (f), LMR-400-DB, 10 ft",CAB-L400-10-R=,0882658886249,"CAB-L400-10-R=RA-RP-TNC (m) to RP-TNC (f), LMR-400-DB, 10 ft",,£48.73 ,"Senetic|Cisco|Cisco Routers|800 Series|Cisco 800 Series Cables"
"4G-CAB-LMR400-1010-ft (3M) Ultra Low Loss LMR 400 Cable  with TNC Connector",4G-CAB-LMR400-10,,"4G-CAB-LMR400-1010-ft (3M) Ultra Low Loss LMR 400 Cable  with TNC Connector",,£54.58 ,"Senetic|Cisco|Cisco Routers|800 Series|Cisco 800 Series Cables"
"4G-CAB-LMR400-10=10-ft (3M) Ultra Low Loss LMR 400 Cable  with TNC Connector",4G-CAB-LMR400-10=,0882658886171,"4G-CAB-LMR400-10=10-ft (3M) Ultra Low Loss LMR 400 Cable  with TNC Connector",,£54.58 ,"Senetic|Cisco|Cisco Routers|800 Series|Cisco 800 Series Cables"
"CAB-SS-232FC-EXT=RS232 with extended control leads",CAB-SS-232FC-EXT=,,"CAB-SS-232FC-EXT=RS232 with extended control leads",,£89.67 ,"Senetic|Cisco|Cisco IP Phones|Cables for WIC"
